도서관명,시도명,시군구명,도서관유형,휴관일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,열람좌석수,자료수(도서),자료수(연속간행물),자료수(비도서),대출가능권수,대출가능일수,소재지도로명주소,운영기관명,도서관전화번호,부지면적,건물면적,홈페이지주소,위도,경도,데이터기준일자,제공기관코드,제공기관명
푸른도서관,경기도,용인시,작은도서관,"매주 월, 수, 금, 일요일",14:00,18:00,14:00,18:00,14:00,18:00,40,7200,3,0,5,14,"경기도 용인시 처인구 명지로40번길 35-16, 관리동 1층(부출입구로 진입)",역북지웰 푸르지오 입주자대표회의,,0,90,,37.23059928,127.1823575,2019-04-03,4050000,경기도 용인시
푸른꿈청소년도서관,경기도,용인시,작은도서관,"매주 토, 일요일",09:00,18:00,09:00,18:00,09:00,18:00,60,8484,24,0,5,14,"경기도 용인시 수지구 풍덕천로96번길 9-1, 1층",(사)푸른꿈청소년상담원,031-896-9194,0,95.48,,37.3207871,127.0938594,2019-04-03,4050000,경기도 용인시
푸르지오푸른도서관,경기도,용인시,작은도서관,매주 월요일,12:00,18:00,12:00,18:00,12:00,18:00,60,12888,5,36,5,14,"경기도 용인시 수지구 진산로34번길 24, 주민공동시설 1층",진산마을푸르지오아파트입주자대표회의,070-7854-6985,0,295.74,,37.3149802,127.0938094,2019-04-03,4050000,경기도 용인시
토기장이작은도서관,경기도,용인시,작은도서관,매주 일요일,10:00,18:00,10:00,18:00,10:00,18:00,22,4500,2,0,5,14,"경기도 용인시 기흥구 구갈로60번길 9, 302호",개인,070-8784-1002,0,78.88,,37.27985091,127.1123399,2019-04-03,4050000,경기도 용인시
콩나물도서관,경기도,용인시,작은도서관,"매주 토, 일요일",15:00,17:00,15:00,17:00,15:00,17:00,19,3605,2,0,5,14,"경기도 용인시 기흥구 한보라1로 91, 관리사무소 1층",한보라마을휴먼시아6단지아파트입주자대표회의,070-7613-7307,0,39,,37.2476758,127.1071547,2019-04-03,4050000,경기도 용인시
푸른샘 어린이도서관,인천광역시,서구,작은도서관,"매주 월일, 법정공휴일",11:00,18:00,11:00,17:00,00:00,00:00,16,10019,0,2,2,7,인천광역시 서구 장고개로309번길 4,,032-573-1662,,,,37.490764,126.684957,2019-08-01,3560000,인천광역시 서구
푸른 도서관,인천광역시,서구,작은도서관,법정공휴일,09:00,18:00,09:00,18:00,00:00,00:00,100,2800,0,2,2,7,"인천광역시 서구 크리스탈로102번길 25, 청라푸르지오 아파트 내",,032-565-5373,,,,37.535171,126.638433,2019-08-01,3560000,인천광역시 서구
청소년인문학도서관 느루,인천광역시,서구,작은도서관,"매주 월일, 법정공휴일",14:00,22:00,14:00,22:00,00:00,00:00,40,6000,0,99,2,7,인천광역시 서구 장고개로 272,,032-576-0106,,,,37.488065,126.682064,2019-08-01,3560000,인천광역시 서구
책노리 도서관,인천광역시,서구,작은도서관,"매주 일요일, 법정공휴일",14:00,17:00,11:00,13:00,00:00,00:00,17,2500,3,0,0,0,"인천광역시 서구 청라커낼로 232, 청라엘에이치 관리동",,032-564-6447,,,,37.528658,126.645657,2019-08-01,3560000,인천광역시 서구
조은생각 BOOK CAFE,인천광역시,서구,작은도서관,"주말, 법정공휴일",09:00,18:00,00:00,00:00,00:00,00:00,12,2800,0,0,0,0,인천광역시 서구 검단로 814,,032-566-4016,,,,37.617022,126.6889361,2019-08-01,3560000,인천광역시 서구
정다운 도서관,인천광역시,서구,작은도서관,매주 월,09:00,18:00,09:00,18:00,00:00,00:00,20,5324,0,0,0,0,"인천광역시 서구 서곶로314번길 16, 정다운도서관",,032-562-1202,,,,37.546309,126.678267,2019-08-01,3560000,인천광역시 서구
자작나무도서관,인천광역시,서구,작은도서관,"매주 일요일, 법정공휴일",09:00,18:00,09:00,18:00,00:00,00:00,20,8000,0,2,2,7,"인천광역시 서구 청라루비로 106, 청라하우스토리 아파트 내",,032-569-7764,,,,37.534864,126.641551,2019-08-01,3560000,인천광역시 서구
원당 작은 영어도서관,인천광역시,서구,작은도서관,"매주 일요일, 법정공휴일",10:30,18:30,10:30,18:30,00:00,00:00,35,10000,0,300,2,7,"인천광역시 서구 원당대로840번길 5, 장원프라자 303-1호",,032-566-7717,,,,37.591031,126.692434,2019-08-01,3560000,인천광역시 서구
연희주민 문고,인천광역시,서구,작은도서관,"주말, 법정공휴일",11:00,17:00,00:00,00:00,00:00,00:00,20,4500,0,0,0,0,"인천광역시 서구 심곡로24번길 13, 연희제일교회 지하1층",,032-562-2697,,,,37.540932,126.672037,2019-08-01,3560000,인천광역시 서구
엑슬루타워 북카페,인천광역시,서구,작은도서관,"매주 월요일, 법정공휴일",13:00,19:00,13:00,19:00,00:00,00:00,50,5816,0,2,2,7,"인천광역시 서구 중봉대로586번길 22, 엑슬루타워 관리동",,032-569-9092,,,,37.530941,126.651453,2019-08-01,3560000,인천광역시 서구
어질내 문고,인천광역시,서구,작은도서관,법정공휴일,09:00,17:00,12:00,17:00,00:00,00:00,20,2415,0,0,0,0,"인천광역시 서구 서달로193번길 12-11, 중앙빌라 A동 301호",,032-582-0691,,,,37.516262,126.677564,2019-08-01,3560000,인천광역시 서구
수정 작은도서관,인천광역시,서구,작은도서관,"주말, 법정공휴일",09:00,17:00,00:00,00:00,00:00,00:00,12,6573,0,2,2,7,"인천광역시 서구 불로로 64, 수정어린이천국어린이집 4층",,032-561-2671,,,,37.614031,126.679165,2019-08-01,3560000,인천광역시 서구
솔지마을 문고,인천광역시,서구,작은도서관,"매주 월일, 법정공휴일",10:00,18:00,10:00,16:00,00:00,00:00,30,7800,0,2,2,7,"인천광역시 서구 청마로167번길 3, 대우프라자 402호",,032-561-4304,,,,37.592437,126.676285,2019-08-01,3560000,인천광역시 서구
서인천월드메르디앙 문고,인천광역시,서구,작은도서관,목요일만 운영,16:00,19:00,00:00,00:00,00:00,00:00,12,3994,0,0,0,0,"인천광역시 서구 신석로 71, 서인천월드메르디앙 아파트 관리동",,032-579-8023,,,,37.510739,126.669575,2019-08-01,3560000,인천광역시 서구
새일꾼 작은도서관,인천광역시,서구,작은도서관,"주말, 법정공휴일",10:00,19:00,00:00,00:00,00:00,00:00,6,1520,0,0,0,0,"인천광역시 서구 승학로382번길 6, 3층",,032-564-0675,,,,37.555719,126.673676,2019-08-01,3560000,인천광역시 서구
사랑의 작은도서관 북카페,인천광역시,서구,작은도서관,"주말, 법정공휴일",09:30,17:30,00:00,00:00,00:00,00:00,6,11238,0,2,2,7,인천광역시 서구 승학로 480,,032-560-3013,,,,37.564349,126.673579,2019-08-01,3560000,인천광역시 서구
미추홀 작은도서관,인천광역시,서구,작은도서관,"매주 월일, 법정공휴일",09:00,17:00,09:00,17:00,00:00,00:00,15,3700,0,1080,2,7,"인천광역시 서구 가정로 346, 지하 1층",,032-462-3900,,,,37.515616,126.673062,2019-08-01,3560000,인천광역시 서구
민들레작은도서관,인천광역시,서구,작은도서관,"매주 월화수목금, 법정공휴일",00:00,00:00,14:00,18:00,00:00,00:00,30,3276,0,3,2,7,"인천광역시 서구 원당대로608번안길 7-1, 새힘성결교회 옆 교육관 2층",,070-7560-9198,,,,37.591586,126.667967,2019-08-01,3560000,인천광역시 서구
청라국제도서관,인천광역시,서구,공공도서관,"매주 월요일, 국가지정공휴일",09:00,22:00,09:00,18:00,00:00,00:00,142,57251,44,0,5,14,인천광역시 서구 담지로 24,인천광역시미추홀도서관,032-562-6823,,,http://www.michuhollib.go.k,37.53205463,126.660303,2019-08-31,3560000,인천광역시 서구
청라호수도서관,인천광역시,서구,공공도서관,"매주 금요일, 국가지정공휴일",09:00,22:00,09:00,18:00,00:00,00:00,337,69798,70,1279,5,14,인천광역시 서구 크리스탈로 59,인천광역시미추홀도서관,032-563-9579,,,http://www.michuhollib.go.k,37.530614,126.636287,2019-08-31,3560000,인천광역시 서구
서구도서관,인천광역시,서구,공공도서관,"매주 금요일, 국가지정공휴일",09:00,22:00,09:00,17:00,00:00,00:00,856,9831,56,511,5,14,인천광역시 서구 건지로334번길 45,인천광역시교육청,032-578-0863,,,https://lib.ice.go.kr,37.494363,126.679647,2019-08-31,3560000,인천광역시 서구
신석도서관,인천광역시,서구,공공도서관,"매주 월요일, 국가지정공휴일",09:00,22:00,09:00,18:00,00:00,00:00,83,65997,71,2519,5,14,인천광역시 서구 염곡로 299,인천광역시서구시설관리공단,032-571-9457,,,http://www.issl.go.kr,37.511704,126.668098,2019-08-31,3560000,인천광역시 서구
심곡도서관,인천광역시,서구,공공도서관,"매주 월요일, 국가지정공휴일",09:00,22:00,09:00,18:00,00:00,00:00,189,71208,79,4579,5,14,인천광역시 서구 심곡로 31,인천광역시서구시설관리공단,032-568-0133,,,http://www.issl.go.kr,37.5424302,126.673198,2019-08-31,3560000,인천광역시 서구
검단도서관,인천광역시,서구,공공도서관,"매주 월요일, 국가지정공휴일",09:00,22:00,09:00,18:00,00:00,00:00,369,92019,54,0,5,14,인천광역시 서구 완정로92번길 18,인천광역시서구시설관리공단,032-561-4117,,,http://www.issl.go.kr,37.600564,126.665848,2019-08-31,3560000,인천광역시 서구
석남도서관,인천광역시,서구,공공도서관,"매주 월요일, 국가지정공휴일",09:00,22:00,09:00,18:00,00:00,00:00,236,68095,65,4650,5,14,인천광역시 서구 서달로137번길 6-12,인천광역시서구시설관리공단,032-575-2600,,,http://www.issl.go.kr,37.511809,126.678265,2019-08-31,3560000,인천광역시 서구
검암도서관,인천광역시,서구,공공도서관,"매주 월요일, 국가지정공휴일",09:00,22:00,09:00,18:00,00:00,00:00,402,35191,82,7015,5,14,인천광역시 서구 검암로20번길 20,인천광역시서구시설관리공단,032-565-1610,,,http://www.issl.go.kr,37.566577,126.682949,2019-08-31,3560000,인천광역시 서구
5B2F(빠삐뚜엡) 작은도서관,인천광역시,서구,작은도서관,매주 월토일,12:30,17:00,00:00,00:00,00:00,00:00,34,3004,0,0,0,0,"인천광역시 서구 청마로 134번길 14, (당하동) 화평교회",,032-564-0693,,,,37.589362,126.679112,2019-08-01,3560000,인천광역시 서구
푸른길 작은도서관,인천광역시,서구,작은도서관,"매주 월요일, 일요일",11:00,17:00,13:00,17:00,00:00,00:00,119,2700,0,0,0,0,"인천광역시 서구 검단로 784, (불로동) 지하1층 한길교회",,032-562-0697,,,,37.613993,126.686739,2019-08-01,3560000,인천광역시 서구
청초랑 북카페,인천광역시,서구,작은도서관,"매주 토요일, 일요일",10:00,18:00,00:00,00:00,00:00,00:00,50,4190,0,0,0,0,"인천광역시 서구 청라라임로 58, (연희동) 지하1층",청라1동 주민센터,032-560-3442,,,,37.531922,126.653835,2019-08-01,3560000,인천광역시 서구
물푸레 작은도서관,인천광역시,서구,작은도서관,"매주 일요일, 법정공휴일",10:00,18:00,11:00,14:00,00:00,00:00,18,19229,0,2,2,7,"인천광역시 서구 원당대로840번길 21, 풍림아이원아파트 관리동 3층",,032-563-1739,,,,37.591377,126.696787,2019-08-01,3560000,인천광역시 서구
드림하이 작은도서관,인천광역시,서구,작은도서관,"매주 월요일, 법정공휴일",11:00,17:00,11:00,15:00,00:00,00:00,26,3385,0,80,2,7,"인천광역시 서구 완정로64번길 64, 3층",,070-4217-1005,,,,37.596244,126.673545,2019-08-01,3560000,인천광역시 서구
드림파크 어울림 1단지 문고,인천광역시,서구,작은도서관,"매주 월수목, 법정공휴일",14:00,18:00,00:00,00:00,00:00,00:00,15,4000,0,2,2,7,"인천광역시 서구 봉화로 18, 드림파크어울림1단지 내 작은도서관",,032-561-3807,,,,37.594717,126.638323,2019-08-01,3560000,인천광역시 서구
꿈사랑 작은도서관,인천광역시,서구,작은도서관,"주말, 법정공휴일",14:00,18:00,00:00,00:00,00:00,00:00,40,9896,0,33,2,7,"인천광역시 서구 검단로 446, 검단e편한세상아파트 내",,032-204-3305,,,,37.600125,126.655743,2019-08-01,3560000,인천광역시 서구
꿈빛도서관,인천광역시,서구,작은도서관,"매주 일요일, 법정공휴일",13:00,18:00,13:00,15:00,00:00,00:00,20,2000,0,10,2,7,"인천광역시 서구 건지로 370, 302호",,032-574-0052,,,,37.496885,126.682351,2019-08-01,3560000,인천광역시 서구
꿈마을 작은도서관,인천광역시,서구,작은도서관,"매주 일요일, 법정공휴일",13:00,18:00,10:00,14:00,00:00,00:00,15,1620,0,30,2,7,"인천광역시 서구 승학로 566, 3층",,032-561-1154,,,,37.566352,126.681875,2019-08-01,3560000,인천광역시 서구
꿈드림 작은도서관,인천광역시,서구,작은도서관,"매주 월토, 법정공휴일",11:00,18:00,00:00,00:00,00:00,00:00,30,1500,0,0,0,0,인천광역시 서구 봉화로85번길 40-12,,032-566-2235,,,,37.597958,126.635716,2019-08-01,3560000,인천광역시 서구
꿈나무 작은도서관,인천광역시,서구,작은도서관,"주말, 법정공휴일",09:00,18:00,00:00,00:00,00:00,00:00,25,11904,0,2,2,7,인천광역시 서구 가정로112번길 10,,032-560-3188,,,,37.494311,126.672569,2019-08-01,3560000,인천광역시 서구
꿈꾸는 작은도서관,인천광역시,서구,작은도서관,"매주 화수금토일, 법정공휴일",15:00,18:00,00:00,00:00,00:00,00:00,8,4876,0,2,2,7,"인천광역시 서구 건지로 402, 가좌한신휴플러스 아파트 내",,032-578-7721,,,,37.494703,126.685883,2019-08-01,3560000,인천광역시 서구
꿈꾸는 나무 도서관,인천광역시,서구,작은도서관,"주말, 법정공휴일",14:30,17:00,00:00,00:00,00:00,00:00,30,5944,0,0,0,0,"인천광역시 서구 청라에메랄드로 134, 호반베르디움 앤 영무예다음 아파트 내",,032-569-7521,,,,37.537163,126.657417,2019-08-01,3560000,인천광역시 서구
금곡하나아파트 문고,인천광역시,서구,작은도서관,"매주 일요일, 법정공휴일",09:00,17:30,09:00,12:00,00:00,00:00,12,4745,0,2,2,7,"인천광역시 서구 완정로216번길 5, 금곡하나아파트 관리동",,032-564-3588,,,,37.604105,126.652421,2019-08-01,3560000,인천광역시 서구
원당동 작은도서관,인천광역시,서구,작은도서관,"주말, 법정공휴일",10:00,18:00,00:00,00:00,00:00,00:00,50,12005,0,0,0,0,인천광역시 서구 고산로 24,,032-561-3401,,,,37.5948133,126.701694,2019-08-01,3560000,인천광역시 서구
당하동 꿈도서관,인천광역시,서구,작은도서관,"주말, 법정공휴일",10:00,18:00,00:00,00:00,00:00,00:00,80,10075,0,0,0,0,"인천광역시 서구 청마로167번길 19, 검단4동주민센터",,032-564-4617,,,,37.592512,126.674914,2019-08-01,3560000,인천광역시 서구
건지골 마을문고,인천광역시,서구,작은도서관,"주말, 법정공휴일",09:00,18:00,00:00,00:00,00:00,00:00,28,10050,0,2,2,7,인천광역시 서구 원적로 57번길 4,,032-577-7747,,,,37.492483,126.679895,2019-08-01,3560000,인천광역시 서구
거북골 작은도서관,인천광역시,서구,작은도서관,"주말, 법정공휴일",09:00,18:00,00:00,00:00,00:00,00:00,6,14000,0,2,2,7,인천광역시 서구 거북로 116,,032-201-9811,,,,37.5025911,126.674573,2019-08-01,3560000,인천광역시 서구
가정동 작은도서관,인천광역시,서구,작은도서관,"매주 월요일, 법정공휴일",11:00,17:00,11:00,17:00,00:00,00:00,24,5000,0,20,2,7,"인천광역시 서구 가정로394번길 6, 사도들교회 1층",,032-543-8833,,,,37.520135,126.674295,2019-08-01,3560000,인천광역시 서구
가정골 북카페,인천광역시,서구,작은도서관,"매주 일요일, 법정공휴일",09:00,18:00,10:00,14:00,00:00,00:00,30,5595,0,2,2,7,인천광역시 서구 서달로179번길 12-16,,032-571-8920,,,,37.515517,126.677826,2019-08-01,3560000,인천광역시 서구
가재울 작은도서관,인천광역시,서구,작은도서관,"매주 토,일, 법정공휴일",09:00,18:00,00:00,00:00,00:00,00:00,40,8640,0,0,2,7,인천광역시 서구 장고개로280번길 14,,032-560-3391,,,,37.487405,126.683489,2019-08-01,3560000,인천광역시 서구
힐데스 작은도서관,인천광역시,서구,작은도서관,"매주 일요일, 법정공휴일",13:00,19:00,13:00,19:00,00:00,00:00,31,1367,0,0,0,0,"인천광역시 서구 청라라임로 17, 청라힐데스하임 아파트 관리동 1층",,032-564-4401,,,,37.528409,126.651454,2019-08-01,3560000,인천광역시 서구
회화나무 도서관,인천광역시,서구,작은도서관,"주말, 법정공휴일",09:00,18:00,00:00,00:00,00:00,00:00,20,11446,0,2,2,7,인천광역시 서구 가정로335번길 3,,032-560-3116,,,,37.514608,126.672322,2019-08-01,3560000,인천광역시 서구
행복한나라 문고,인천광역시,서구,작은도서관,"매주 일요일, 법정공휴일",10:00,18:00,10:00,18:00,00:00,00:00,15,3200,0,2,2,7,인천광역시 서구 완정로178번길 49,,032-266-8845,,,,37.605963,126.659704,2019-08-01,3560000,인천광역시 서구
한국민들레도서관,인천광역시,서구,작은도서관,"매주 일요일, 법정공휴일",09:00,18:00,10:00,17:00,00:00,00:00,60,25000,0,950,2,7,"인천광역시 서구 승학로 247, 3층",,032-567-9394,,,,37.544584,126.672708,2019-08-01,3560000,인천광역시 서구
하늘샘 작은도서관,인천광역시,서구,작은도서관,"매주 월요일, 법정공휴일",10:00,20:00,10:00,18:00,00:00,00:00,50,2900,0,0,0,0,인천광역시 서구 건지로284번길 15,,070-7863-6603,,,,37.497553,126.673801,2019-08-01,3560000,인천광역시 서구
