시설명,박물관미술관구분,소재지도로명주소,소재지지번주소,위도,경도,운영기관전화번호,운영기관명,운영홈페이지,편의시설정보,평일관람시작시각,평일관람종료시각,공휴일관람시작시각,공휴일관람종료시각,휴관정보,어른관람료,청소년관람료,어린이관람료,관람료기타정보,박물관미술관소개,교통안내정보,관리기관전화번호,관리기관명,데이터기준일자,제공기관코드,제공기관명
독립기념관,사립,충청남도 천안시 동남구 목천읍 독립기념관로 1,충청남도 천안시 동남구 목천읍 남화리 230-1,36.7818717331,127.2303962065,041-560-0500,독립기념관,http://www.i815.or.kr,문화상품점+매점,09:30,18:00,09:30,18:00,매주 월요일,0,0,0,없음,뜨거운 민족혼과 대자연의 풍광이 어우러진 겨례의 전당,"경부 고속도로 목천(독립기념관) 나들목에서 2km, 천안나들목에서 국도 21호 이용 시 12km",041-560-0500,독립기념관,2019-06-05,6440000,충청남도
이동녕기념관,공립,충청남도 천안시 동남구 목천읍 동리4길 38,충청남도 천안시 동남구 목천읍 동리 79-2,36.79071392,127.2392871,041-521-2821,천안시청,http://www.cheonan.go.kr/leedn.do,,09:00,18:00,09:00,18:00,"매주월요일, 1월 1일, 설 당일, 추석 당일",0,0,0,없음,석오 이동녕 선생의 삶과 사상을 엿볼 수 있음,목천IC → 목천읍사무소 → 이동녕 기념관,041-521-2822,충청남도 천안시청,2019-06-05,6440000,충청남도
유관순열사기념관,공립,충청남도 천안시 동남구 병천면 유관순길 38,충청남도 천안시 동남구 병천면 탑원리 252,36.7600900686,127.3083681720,041-521-2821,천안시청,http://www.cheonan.go.kr/yugwansun.do,문화상품점+매점,09:00,18:00,09:00,18:00,연중무휴,0,0,0,없음,유관순열사 기념관은 열사의 탄신 100주년을 기념하여 2003년 4월 1일 개관하였다.,"천안시내에서 진천으로 가는 21번 국도를 따라 18km정도 가면 아우내 장터이고, 이곳에서 진천 쪽으로 300m 지점에 위치",041-521-2821,충청남도 천안시청,2019-06-05,6440000,충청남도
국립경찰박물관,국립,서울특별시 종로구 새문안로 41,,37.56901166,126.969664,02-3150-3681,경찰청,,,09:30,17:30,09:30,17:30,매주 월요일(단/ 월요일이 공휴일인 경우 당일은 개관하고 그 다음 첫번째 평일에 휴관)/ 1월1일/ 설연휴/ 추석연휴,0,0,0,,,,182,국립경찰박물관,2020-03-20,1371000,문화체육관광부
천안흥타령관,공립,충청남도 천안시 동남구 천안대로 429-13,충청남도 천안시 동남구 삼룡동 261-10,36.7866859,127.1633300895,041-521-2891,천안시청,http://www.cheonan.go.kr/museum.do,공연장+강의실,09:00,18:00,09:00,18:00,"매주월요일, 1월 1일, 설 당일, 추석 당일",0,0,0,없음,"천안삼거리로 유명한 천안은 예로부터 영남과 호남 그리고 충청도 문물과 사람이 만나고 어우러져 하나가 되는 만남과 교류의 장이며, 이해와 화합의 장이었기에 역사적/문화적으로 중요한 장소입니다. 선사유적에서부터 근대에 이르기까지 그동안 감추어져 왔던 천안의 이야기들이 담긴 다양한 유적과 유물들을 만나볼 수 있게 되었습니다. 또한, 기획전시실, 체험하는 어린이 전시실, 공연장, 야외공연장 등에서 다양한 프로그램으로 문화행사가 열려 참여의 기회가 제공될 것 입니다.","천안 IC에서 세종시 방향, 국도 1호선 천안삼거리 앞",041-521-2891,충청남도 천안시청,2019-06-05,6440000,충청남도
천안박물관,공립,충청남도 천안시 동남구 천안대로 429-13,충청남도 천안시 동남구 삼룡동 261-10,36.7866859,127.1633300895,041-521-2891,천안시청,http://www.cheonan.go.kr/museum.do,공연장+강의실+매점,09:00,18:00,09:00,18:00,"매주월요일, 1월 1일, 설 당일, 추석 당일",0,0,0,없음,"천안삼거리로 유명한 천안은 예로부터 영남과 호남 그리고 충청도 문물과 사람이 만나고 어우러져 하나가 되는 만남과 교류의 장이며, 이해와 화합의 장이었기에 역사적/문화적으로 중요한 장소입니다. 선사유적에서부터 근대에 이르기까지 그동안 감추어져 왔던 천안의 이야기들이 담긴 다양한 유적과 유물들을 만나볼 수 있게 되었습니다. 또한, 기획전시실, 체험하는 어린이 전시실, 공연장, 야외공연장 등에서 다양한 프로그램으로 문화행사가 열려 참여의 기회가 제공될 것 입니다.","천안 IC에서 세종시 방향, 국도 1호선 천안삼거리 앞",041-521-2891,충청남도 천안시청,2019-06-05,6440000,충청남도
호림박물관(신사분관),사립,서울특별시 강남구 도산대로 317(신사동),,37.522648,127.036215,02-541-3523,성보문화재단,www.horimmuseum.org,,10:30,18:00,10:30,18:00,"매주 일요일, 매년 1월 1일, 설날 및 추석 연휴",8000,5000,5000,"- 관람료 할인 : 단체 할인(어른 5000원, 청소년 3000원, 어린이 3000원), 경로우대 5000원, 장애인 5000원(단체 3000원)",우리나라 고미술품을 전시하는 박물관으로 도자기와 빗살무늬토기를 모티프로 한 건축물이 대표적인 박물관,- 지하철 : 분당선 압구정로데오역 5번 출구,02-541-3523,성보문화재단,2019-08-23,6110000,서울특별시
외암민속박물관,공립,충청남도 아산시 송악면 외암민속길5,충청남도 아산시 송악면 외암리 258-3,36.7304310734,127.0137296525,041-540-2654,아산시 문화유산과,없음,"수유실, 장애인화장실, 매점 등",09:00,18:00,09:00,18:00,연중 무휴,2000,1000,1000,무료,"민속관(총 11채)에는 전시시설로 조선시대 양반, 평민, 상민 등 3계층의 가옥 형태가 그대로 재현되고 가옥의 안채, 사랑채, 곳간 등에는 조상들이 당시 사용하던 각종 생활용품이 방의 성격에 따라 배치된다.향토사료관에는 외암 민속마을의 역사와 문화를 소개하는 자료가 전시되고 안동 하회마을과 제주도 성읍마을 등 다른 지역의 민속마을 모습도 영상으로 소개된다.","1. 서울역 → 온양온천역(05:15 - 19:50 30분 간격, 1시간 30분 소요) 장항선 철도:온양온천역 2. 서울강남터미널 → 아산(06:30 - 21:00 30분 간격, 1시간 30분 소요)  3. 대전동부터미널 → 아산(07:05 - 19:55 30분 간격, 1시간 30분 소요)  4. 청주터미널 → 아산(06:50 - 21:10 30분 간격, 1시간 20분 소요)",041-540-2654,충청남도 아산시청,2019-06-05,6440000,충청남도
충무공이순신기념관,사립,충청남도 아산시 염치읍 현충사길 126,충청남도 아산시 염치읍 백암리 298-1,36.806513,127.0311979382,041-539-4600,문화재청,hcs.cha.go.kr/,"수유실, 장애인화장실, 매점 등",09:00,18:00,09:00,18:00,매주 월요일,0,0,0,없음,"충무공이순신기념관은 임진왜란 때 나라를 구한 이순신 장군과 조선 수군의 활약을 담고 있는 곳으로 크게 전시관, 교육관, 사무동 3개의 공간으로 구성되어 있다.","대중교통기차편 고속철도 : 천안아산역 → 택시 → 현충사, 일반열차 : 온양온천역(장항선) → 시내버스 → 현충사, 전철 : 1호선(신창행) → 온양온천역 → 시내버스 → 현충사",041-539-4600,문화재청,2019-06-05,6440000,충청남도
아산정린박물관,사립,충청남도 아산시 배방읍 휴대길 142,충청남도 아산시 배방읍 휴대리 55-1,36.77243798,127.1176483,041-549-4005,아산정린박물관,blog.naver.com/jeonglin ?,없음,10:00,18:00,10:00,18:00,매주 일요일,4000,3000,1500,없움,"고구려, 백제, 신라, 통일신라, 고려, 조선시대와 동아시아의 다양하고 우수한 암막새, 수막새, 장식기와, 전돌을 전시하고 있으며, 이외에 각 시대의 생활문화와 예술적 특징을 엿볼 수 있는 다양한 석조유물 및 근대 민속유물을 전시하고 있다.",천안종합터미 널에서 건창여객 614번 버스 이용,041-549-4005,아산정린박물관,2019-06-05,6440000,충청남도
영인산산림박물관,공립,충청남도 아산시 염치읍 아산온천로 16-30,충청남도 아산시 염치읍 강청리 338-2,36.8432259583,126.9409467591,041-538-1948,아산시설관리공단,museum.younginsan.co.kr/,"수유실, 장애인 화장실 등",10:00,18:00,10:00,18:00,매주 월요일,0,0,0,없음,"영인산산림박물관은 산림과 임업에 관한 자료의 수집과 교육, 산림문화 창달을 통한 산림문화의 현장학습장으로서의 역할과 전시 및 연구를 목적으로 건립되었습니다. 영인산산림박물관은 대지면적 27,996㎡, 연견평 6,043㎡에 지하1층, 지상 2층 규모로 본관과 별관으로 구분되어 있습니다. 본관은 2개의 전시실로 구분되며, 제1전시실은 ''''''''사람과 산''''''''이라는 주제로 자연, 씨앗, 나무, 숲, 생태계, 산림환경보전을 테마로, 제3전시실은 사람과 자연의 만남이란 주제로 숲 속 놀이터, 생각의 숲으로 전시되어 있습니다. 별관은 일상에 지친 현대인들에게 숲을 통해 휴식과 치유를 위한 장소로 조성되어 있는 신개념 산림박물관입니다.",영인산자연휴양림 주차장에 주차하시고 차단기를 지나 수목원을 거쳐 약 20~31분 정도 정상방면으로 오십시오.(몸이 불편하신 분께서는 휴양림 휠체어 대여서비스를 이용 바랍니다.),041-538-1948,충청남도 아산시청,2019-06-05,6440000,충청남도
온양민속박물관,사립,충청남도 아산시 충무로 123,충청남도 아산시 권곡동 403-1,36.7932323595,127.0079101768,041-543-6001,(재)구정문화재단,onyangmuseum.or.kr/,카페 등,10:00,17:30,10:00,17:30,매주 월요일,5000,3000,1500,"아산시민(80), 문화가 있는 날(30), 아산시티투어 및 장애인 할인","온양민속박물관은 유형적인 민속자료를 체계적으로 수집, 보존, 전시하여 후세들에게 합리적으로 이해교육시키며, 전통적 요소를 오늘에 되살릴 수 있도록 유도하며, 학술적으로 고증하여 분석 연구하고 세계속에 한국문화의 독자성을 선양하는데 설립 취지를 두고 있습니다. 전시실시은 상설전시실과 특별전시실로 구성되어 있는데, 상설전시실은 한국인의 삶, 한구인의 일터, 한국인의 아름다움으로 구성되어 있습니다.",경부고속국도-남부우회도로-국도21호선을 이용하거나 38번국도-48번 국도를 이용하거나 아산만방조제-39번 국도를 이용해서 올 수 있습니다.,041-542-6001,온양민속박물관,2019-06-05,6440000,충청남도
당림미술관,사립,충청남도 아산시 송악면 외암로 1182번길 34-19,충청남도 아산시 송악면 외암리 429-14,36.742747,127.018673,041-543-6969,당림미술관,www.dangnim.co.kr,카페 등,10:00,18:00,10:00,18:00,매주 월요일,4000,2000,4000,"문화의 날 할인(50), 만4세 유아미만 무료","당림미술관은 이곳이 고향이신 원로화가이며 예술원 회원인 이종무 선생이 낙향하여 2003년 5월 26일 타계하실 때까지 왕성하게 작품활동을 하신 곳이다. 1997년 6월 14일 개관하였고 현재는 아들 이경렬님이 관장을 맡아 관리하고 있다. 동양화 서양화 판화조각 등 1,000여 점의 작품을 소장하고 있으며, 800여 평의 야외 조각공원이 조성되어 있고 갤러리, 레스토랑 시설도 갖추어져 있다. 미술관 앞 카페는 이경렬 관장이 H-Beam을 가지고 직접 설계하신 건물로 시낭송회도 하고 작품 설명회도 하면서 차도 마실 수 있는 하나의 문화공간으로서 역할을 해내고 있다.","1. 시내버스(온양) → 100번,101번 탑승 후 당림미술관 입구에서 하차(20분에서 40분간격,40분 소요)",041-543-6969,당림미술관,2019-06-05,6440000,충청남도
모산조형미술관,사립,충청남도 보령시 성주면 성주산로 673-24,충청남도 보령시 성주면 개화리 262,36.3111825119,126.6577910827,041-933-8100,모산조형미술관,http://mosanmuseum.org,카페호,09:30,18:00,09:30,18:00,연중무휴,0,0,0,없음,모산조형미술관이 자리 잡고 있는 보령시 성주면은 예로부터 ‘남포오석’이라 불 리는 오석과 청석의 주산지이다.,"승용차 15분, 대천역->보령시장->석탄박물관->모산조형미술관",041-933-8100,모산조형미술관,2019-06-05,6440000,충청남도
보령박물관,공립,충청남도 보령시 대흥로63,충청남도 보령시 대천동 340-2,36.35071294,126.5905262,041-930-3404,보령시청,http://culture.brcn.go.kr/,"작은도서관, 대강당, 소강당 등",09:00,18:00,09:00,18:00,"일요일, 공휴일 다음날",0,0,0,없음,"보령지역 최초의 지방사 박물관인 보령박물관은 선사시대부터 근현대시대에 이르기까지 보령의 향토사를 고스란히 담고 있는 박물관이다. 각각의 시대마다 주거문화, 고분문화, 종교문화, 도자문화, 선비문화 등 주제가 있는 전시를 기획하여 관람객들로 하여금 보령지역이 품고 있는 역사를 한눈에 알 수 있는 기회를 제공한다. 대표적인 전시유물로는 충청남도 유형문화재 158호 금강암 비편과 충청남도 시도민속문화재 32호 호서 옥마산 김부대왕지기 등 지정문화재가 있으며, 전시된 대부분의 유물이 보령지역에서 출토된 국가귀속유물이다. 그리고 60년대 보령거리 재현은 보령박물관의 색다른 볼거리이다.","장항선 철도, 용산역->대천역",041-930-3404,충청남도 보령시청,2019-06-05,6440000,충청남도
보령석탄박물관,공립,충청남도 보령시 성주면 성주산로 508,충청남도 보령시 성주면 개화리 114-4,36.32612387,126.6527142,041-934-1902,보령시 시설관리공단,http://www.1stcoal.go.kr,없음,09:00,18:00,09:00,18:00,매주 월요일,1500,800,500,지역주민 50 할인,"보령석탄박물관은 대한민국 1호 석탄박물관으로서, 사라진 석탄산업의 재조명을 위해 1995년 건립되었다. 광산장비 광물 등 약 4,500여점의 유물이 소장되어 있다.",,041-934-1902,충청남도 보령시청,2019-06-05,6440000,충청남도
공주기독교박물관,사립,충청남도 공주시 제민1길 18,충청남도 공주시 봉황동 10,36.4509175,127.1225019249,041-853-7007,공주제일교회,없음,"전시실, 수장고, 자료도서실",10:00,17:00,10:00,17:00,"매주 일요일, 월요일",2000,2000,1000,미취학아동 무료,"공주제일교회는 충청권 선교 거점이었던 115년의 기독교 역사가 전시된 기독교 박물관입니다. 1층은 독립을 위해 헌신했던 기독교도들의 역사를 돌아볼 수 있고, 2층은 공주지역 기독교 역사와 관련 유물들이 전시되어 있습니다.","시내버스 100, 125, 200, 210, 212, 220, 221, 230, 240, 250, 251, 270, 281, 501",041-853-7007,공주제일교회,2019-06-05,6440000,충청남도
