"번호","사업장명","소재지전체주소","도로명전체주소","개업일자","영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지면적","소재지우편번호","약국영업면적","인허가구분명","지정일자","전화번호","위치정보(X)","위치정보(Y)","상세영업상태명"
"3949","2층바른약국","서울특별시 중구 신당동 369번지 11호","서울특별시 중구 다산로11길 3 2층 (신당동 약수JK빌딩)","20160816","운영중","","","","","","","33.7","약국","20160816","02-2233-6267","200886.83673700000  ","450545.03500300000  ","영업중"
"3950","한빛약국","서울특별시 강서구 등촌동 695번지 1호","서울특별시 강서구 강서로62길 98 101호 (등촌동 신한은행등촌점)","20160901","운영중","","","","","","","52","약국","20160901","02-3663-7118","186306.60696200000  ","451363.21680400000  ","영업중"
"3951","메디칼푸른약국","","서울특별시 영등포구 양평로 16 1층 105호 (당산동6가 당산동 대정프라자)","20160912","운영중","","","","","","","15.66","약국","20160912","02-2069-2044","191559.11763700000  ","448158.27931400000  ","영업중"
"3952","건강온누리약국","서울특별시 강남구 대치동 316번지 은마상가 B동 109호","서울특별시 강남구 삼성로 212 B동 1층 195호 (대치동 은마아파트)","20160923","운영중","","","","","","","29","약국","20160923","02-562-1377","206056.05959800000  ","444463.51402400000  ","영업중"
"3953","보라매성심약국","서울특별시 관악구 봉천동 972번지 5호 304호","서울특별시 관악구 봉천로 227 304호 (봉천동 보라매샤르망)","20160926","운영중","","","","","","","43.88","약국","20160926","070-4131-3443","193554.50857000000  ","443400.23800800000  ","영업중"
"3954","수유대학약국","서울특별시 강북구 수유동 343번지 10호","서울특별시 강북구 삼양로 431-1 (수유동 수유대학약국)","20160405","운영중","","","","","","","76.9","약국","20160405","02-991-0361","201450.05252200000  ","460267.19316000000  ","영업중"
"3955","EWHA우리약국","서울특별시 노원구 공릉동 517번지 31호 1층","서울특별시 노원구 동일로 1044 1층 (공릉동)","20160502","운영중","","","","","","","61.31","약국","20160502","971-6040","206537.25027700000  ","458198.90462800000  ","영업중"
"3956","우리사랑약국","서울특별시 노원구 중계동 511번지 2호 1층 105호","서울특별시 노원구 노원로19길 23 1층 105호 (중계동)","20160502","운영중","","","","","","","19.74","약국","20160502","971-8940","206131.19932600000  ","460562.43378600000  ","영업중"
"3957","대치메디칼약국","서울특별시 강남구 대치동 605번지 1층","서울특별시 강남구 남부순환로 2935 1층 (대치동 대치 프라자)","20161004","운영중","","","","","","","8.14","약국","20161004","569-1137","205423.96409100000  ","443839.31451900000  ","영업중"
"3958","상암월드약국","서울특별시 마포구 성산동 515번지 홈플러스월드컵점 2층","서울특별시 마포구 월드컵로 240 2층 (성산동 홈플러스월드컵점)","20161130","운영중","","","","","","","28","약국","20161130","302-0131","191080.33369300000  ","452271.67419000000  ","영업중"
"3959","푸르지오약국","서울특별시 동대문구 용두동 104번지 3호","서울특별시 동대문구 왕산로 86 푸르지오시티오피스텔동 1층 101호 (용두동)","20161130","운영중","","","","","","","39.47","약국","20161130","928-7600","202918.11229700000  ","453137.21156300000  ","영업중"
"3960","새보람약국","","서울특별시 영등포구 당산로31길 6 (당산동3가 영등포병원)","20170117","운영중","","","","","","","104.3","약국","20170117","02-2632-9359","190812.73939300000  ","447475.72615400000  ","영업중"
"3961","사과약국","","서울특별시 강서구 강서로 391 108호 (마곡동 문영비즈웍스)","20170414","운영중","","","","","","","55","약국","20170414","","185674              ","450942              ","영업중"
"3962","친절한성심정문약국","","서울특별시 영등포구 시흥대로 681 신관동 지하1층 1층 102호 (대림동 삼성YJ그랜드빌딩)","20170510","운영중","","","","","","","122.41","약국","20170510","02-841-3355","191932.63635200000  ","443657.28685100000  ","영업중"
"3963","경동시장약국","서울특별시 동대문구 제기동 900번지 1호","서울특별시 동대문구 고산자로 476 1층 (제기동 서울제기동우체국)","20170710","운영중","","","","","","","54.6","약국","20170710","02-964-4674","203435.41004000000  ","453620.93494700000  ","영업중"
"3964","노바약국","서울특별시 강남구 논현동 180번지 18호 1층","서울특별시 강남구 강남대로118길 51 1층 (논현동)","20170719","운영중","","","","","","","14.03","약국","20170719","542-3696","202406.71105400000  ","445337.51553200000  ","영업중"
"3965","종로우리약국","서울특별시 종로구 종로4가 182번지","서울특별시 종로구 종로 202 1층 (종로4가)","20171128","운영중","","","","","","","36","약국","20171128","0222754700","200005.15354300000  ","452350.31826100000  ","영업중"
"3966","나무약국","서울특별시 강서구 내발산동 689번지 1호 수명산씨티","서울특별시 강서구 강서로45길 174 수명산씨티 3층 (내발산동)","20171215","운영중","","","","","","","40","약국","20171215","","185032.31139100000  ","450385.72740000000  ","영업중"
"3967","영원약국","서울특별시 강남구 역삼동 601번지 1층","서울특별시 강남구 봉은사로 108 1층 (역삼동)","20160816","운영중","","","","","","","19.92","약국","20160816","3288-9988","202191              ","444714              ","영업중"
"3968","한양약국","서울특별시 성북구 장위동 68번지 161호","서울특별시 성북구 화랑로19길 83 (장위동)","20160823","운영중","","","","","","","43.9","약국","20160823","02-911-0345","204530.91817900000  ","456706.12899400000  ","영업중"
"3969","발산 93약국","서울특별시 강서구 마곡동 797번지 4호 발산파크프라자","서울특별시 강서구 공항대로 261 306호 (마곡동 발산파크프라자)","20160909","운영중","","","","","","","129.2","약국","20160909","02-2063-7582","185504              ","450769              ","영업중"
"3970","새우리온누리약국","서울특별시 서대문구 홍제동 330번지 69호 1층","서울특별시 서대문구 통일로 449 1층 (홍제동)","20160923","운영중","","","","","","","30.4","약국","20160923","02-3417-7800","195055.62663000000  ","454340.00476500000  ","영업중"
"3971","햇빛온누리약국","서울특별시 강서구 화곡동 772번지 85호","서울특별시 강서구 등촌로 59-1 1층 (화곡동)","20161010","운영중","","","","","","","49.58","약국","20161010","2062-7159","187907.31530800000  ","448440.07343700000  ","영업중"
"3972","판다약국","서울특별시 중구 명동2가 54번지 24호","서울특별시 중구 명동4길 23-3 1층 (명동2가)","20161014","운영중","","","","","","","133.65","약국","20161014","02-318-7433","198590.27390900000  ","451465.58810500000  ","영업중"
"3973","아이파크약국","서울특별시 송파구 장지동 884번지 위례2차아이파크","서울특별시 송파구 위례광장로 230 B동 207호 (장지동 위례2차아이파크)","20160829","운영중","","","","","","","48","약국","20160829","403-8275","212681              ","442001              ","영업중"
"3974","충정로조은약국","서울특별시 중구 중림동 398번지 9호","서울특별시 중구 중림로2길 6 1층 (중림동)","20161209","운영중","","","","","","","25.99","약국","20161209","02-393-9066","196779.81137200000  ","451037.34425900000  ","영업중"
"3975","정다운온누리약국","서울특별시 은평구 갈현동 451번지 1호","서울특별시 은평구 갈현로 260 1층 (갈현동)","20180501","운영중","","","","","","","72","약국","20180501","02-388-1226","192602.21854000000  ","457826.84858100000  ","영업중"
"3976","어진온누리약국","서울특별시 은평구 진관동 74번지","서울특별시 은평구 진관2로 19 107호 (진관동)","20161012","운영중","","","","","","","52.44","약국","20161012","389-7239","192826              ","459166              ","영업중"
"3978","경희자연애한약국","서울특별시 강동구 둔촌동 458번지","서울특별시 강동구 풍성로65길 77 102호 (둔촌동)","20161027","운영중","","","","","","","29.74","한약국","20161027","02-489-6681","212520.53757100000  ","447949.03595600000  ","영업중"
"3979","뿌리약국","서울특별시 서초구 방배동 852번지 20호","서울특별시 서초구 방배로 177 (방배동 레마빌딩)","20161031","운영중","","","","","","","30.42","약국","20161031","","199318.10849400000  ","443316.50430600000  ","영업중"
"3980","강남메디칼약국","서울특별시 서초구 방배동 851번지 6호","서울특별시 서초구 방배로 174 1층 (방배동 태창빌딩)","20161101","운영중","","","","","","","117.2","약국","20161101","594-0801","199386.35836800000  ","443303.57667100000  ","영업중"
"3981","맑은약국","","서울특별시 중랑구 용마산로 486 (망우동 동해아트빌)","20161101","운영중","","","","","","","43.81","약국","20161101","02-437-8904","208806.21687300000  ","454975.85835100000  ","영업중"
"3982","상산약국","서울특별시 중구 황학동 719번지 1층","서울특별시 중구 퇴계로 435 1층 (황학동)","20161101","운영중","","","","","","","47.4","약국","20161101","02-2252-3354","201770.08478000000  ","451811.76211300000  ","영업중"
"3983","태양프라자약국","서울특별시 노원구 상계동 93번지 1호 1층","서울특별시 노원구 덕릉로 773 1층 (상계동 상계이씨빌딩)","20161107","운영중","","","","","","","41.76","약국","20161107","934-4727","206866.58325100000  ","462969.78862400000  ","영업중"
"3984","동신약국","서울특별시 동대문구 신설동 98번지 8호","서울특별시 동대문구 하정로5길 1 1층 (신설동)","20161108","운영중","","","","","","","29.43","약국","20161108","927-0311","202320.13084000000  ","452936.93923800000  ","영업중"
"3985","기린약국","서울특별시 서대문구 홍제동 299번지 12호 1층","서울특별시 서대문구 통일로 468 1층 (홍제동)","20161116","운영중","","","","","","","40","약국","20161116","02-391-7588","194957.57296100000  ","454524.31921200000  ","영업중"
"3986","이손약국","서울특별시 노원구 공릉동 240번지 16호","서울특별시 노원구 공릉로32길 56 101호 (공릉동)","20161117","운영중","","","","","","","23.76","약국","20161117","973-3235","207194              ","457720              ","영업중"
"3987","조은약국","서울특별시 서초구 반포동 736번지 15호","서울특별시 서초구 사평대로57길 54 1층 (반포동 여호수아빌딩)","20161130","운영중","","","","","","","16.67","약국","20161130","","202000.03751400000  ","445238.03439800000  ","영업중"
"3988","소아제일약국","서울특별시 용산구 서계동 223번지 18호","서울특별시 용산구 청파로 383-8 (서계동 청운가든)","20161130","운영중","","","","","","","104.16","약국","20161130","711-2223","197215.25452600000  ","450515.25335100000  ","영업중"
"3989","형제당약국","서울특별시 동대문구 제기동 1140번지 35호","서울특별시 동대문구 약령중앙로 7 (제기동)","20170217","운영중","","","","","","","16.8","약국","20170217","02-963-8989","203247.88503600000  ","453282.30436600000  ","영업중"
